USPS|GEOID|GEOIDFQ|ANSICODE|NAME|LSAD|FUNCSTAT|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
MO|2976390|1600000US2976390|02400076|Vista village|47|A|338356|1317|0.131|0.001|37.988826|-93.664195
MO|2976444|1600000US2976444|02397158|Waco city|25|A|664505|0|0.257|0.|37.246952|-94.600279
MO|2976660|1600000US2976660|02397176|Walker city|25|A|805112|674|0.311|0.|37.898872|-94.231062
MO|2976840|1600000US2976840|02397183|Walnut Grove city|25|A|1607517|0|0.621|0.|37.411233|-93.547976
MO|2976966|1600000US2976966|02397722|Wardell town|43|A|731569|6654|0.282|0.003|36.353808|-89.815302
MO|2977002|1600000US2977002|02400093|Wardsville village|47|A|8966428|2223|3.462|0.001|38.491807|-92.182485
MO|2977092|1600000US2977092|02397195|Warrensburg city|25|A|24364274|166538|9.407|0.064|38.762394|-93.72533
MO|2977128|1600000US2977128|02397196|Warrenton city|25|A|23434795|274688|9.048|0.106|38.819056|-91.137933
MO|2977146|1600000US2977146|02397201|Warsaw city|25|A|6455583|654975|2.493|0.253|38.249274|-93.367038
MO|2977182|1600000US2977182|02397202|Warson Woods city|25|A|1470854|0|0.568|0.|38.606827|-90.39125
MO|2977200|1600000US2977200|02397204|Washburn city|25|A|2331742|2634|0.9|0.001|36.588812|-93.965698
MO|2977416|1600000US2977416|02397208|Washington city|25|A|26152793|1451923|10.098|0.561|38.551919|-91.015491
MO|2977794|1600000US2977794|02587119|Wasola CDP|57|S|13717671|10802|5.296|0.004|36.778227|-92.567454
MO|2977848|1600000US2977848|02400107|Watson village|47|A|281154|0|0.109|0.|40.479906|-95.62348
MO|2977866|1600000US2977866|02397227|Waverly city|25|A|3266935|410076|1.261|0.158|39.207007|-93.518133
MO|2977920|1600000US2977920|02397232|Wayland city|25|A|1741991|0|0.673|0.|40.396301|-91.575443
MO|2977992|1600000US2977992|02397234|Waynesville city|25|A|18526767|73216|7.153|0.028|37.81943|-92.219262
MO|2978028|1600000US2978028|02397728|Weatherby town|43|A|306027|1241|0.118|0.|39.909263|-94.242172
MO|2978046|1600000US2978046|02397236|Weatherby Lake city|25|A|2659092|804908|1.027|0.311|39.234359|-94.696135
MO|2978064|1600000US2978064|02397237|Weaubleau city|25|A|2240239|15748|0.865|0.006|37.891207|-93.539457
MO|2978118|1600000US2978118|02397239|Webb City city|25|A|22491274|0|8.684|0.|37.141275|-94.467627
MO|2978154|1600000US2978154|02397242|Webster Groves city|25|A|15310927|0|5.912|0.|38.586595|-90.354421
MO|2978226|1600000US2978226|02587120|Weingarten CDP|57|S|2720397|0|1.05|0.|37.889384|-90.217272
MO|2978314|1600000US2978314|02397246|Weldon Spring city|25|A|19806011|482066|7.647|0.186|38.709381|-90.652536
MO|2978334|1600000US2978334|02397729|Weldon Spring Heights town|43|A|249187|0|0.096|0.|38.704287|-90.685303
MO|2978352|1600000US2978352|02397247|Wellington city|25|A|2822977|94064|1.09|0.036|39.142358|-93.98631
MO|2978370|1600000US2978370|02397251|Wellston city|25|A|2403308|0|0.928|0.|38.674976|-90.294036
MO|2978406|1600000US2978406|02397252|Wellsville city|25|A|3980072|5730|1.537|0.002|39.073202|-91.568904
MO|2978424|1600000US2978424|02400125|Wentworth village|47|A|476438|0|0.184|0.|36.993218|-94.075485
MO|2978442|1600000US2978442|02397257|Wentzville city|25|A|57014764|33780|22.014|0.013|38.816452|-90.870758
MO|2978514|1600000US2978514|02397259|West Alton city|25|A|74573955|21802002|28.793|8.418|38.862927|-90.203943
MO|2978622|1600000US2978622|02397277|Westboro city|25|A|655710|0|0.253|0.|40.53505|-95.321106
MO|2978838|1600000US2978838|02400136|West Line village|47|A|1175210|0|0.454|0.|38.635748|-94.586958
MO|2978856|1600000US2978856|02397282|Weston city|25|A|9738880|99529|3.76|0.038|39.404135|-94.891259
MO|2978910|1600000US2978910|02397284|Westphalia city|25|A|965621|0|0.373|0.|38.441452|-91.998657
MO|2978928|1600000US2978928|02397273|West Plains city|25|A|34463028|53196|13.306|0.021|36.73743|-91.867957
MO|2979000|1600000US2979000|02400145|West Sullivan town|43|A|944678|0|0.365|0.|38.191966|-91.19172
MO|2979054|1600000US2979054|02400158|Westwood village|47|A|1628351|0|0.629|0.|38.643489|-90.433486
MO|2979090|1600000US2979090|02397293|Wheatland city|25|A|3052075|4156|1.178|0.002|37.940965|-93.39751
MO|2979126|1600000US2979126|02397296|Wheaton city|25|A|1345566|0|0.52|0.|36.761423|-94.056836
MO|2979180|1600000US2979180|02397298|Wheeling city|25|A|830821|0|0.321|0.|39.786065|-93.386011
MO|2979288|1600000US2979288|02806384|White Branch CDP|57|S|1287915|112699|0.497|0.044|38.230557|-93.353461
MO|2979432|1600000US2979432|02393857|Whiteman AFB CDP|57|S|17306316|48221|6.682|0.019|38.733116|-93.553158
MO|2979468|1600000US2979468|02806398|White Oak CDP|57|S|326057|0|0.126|0.|36.329985|-90.027582
MO|2979558|1600000US2979558|02400166|Whiteside village|47|A|268556|3665|0.104|0.001|39.183969|-91.01553
MO|2979612|1600000US2979612|02397743|Whitewater town|43|A|555202|0|0.214|0.|37.236766|-89.797842
MO|2979684|1600000US2979684|02806415|Whiting CDP|57|S|675781|0|0.261|0.|36.792072|-89.371559
MO|2979756|1600000US2979756|02400168|Wilbur Park village|47|A|153930|0|0.059|0.|38.55319|-90.308732
MO|2979820|1600000US2979820|02397311|Wildwood city|25|A|173648740|761048|67.046|0.294|38.577073|-90.667807
MO|2979882|1600000US2979882|02397312|Willard city|25|A|15653515|0|6.044|0.|37.292994|-93.417059
MO|2980008|1600000US2980008|02806411|Williamstown CDP|57|S|702747|0|0.271|0.|40.240837|-91.797619
MO|2980026|1600000US2980026|02397321|Williamsville city|25|A|837460|0|0.323|0.|36.973654|-90.547828
MO|2980098|1600000US2980098|02397325|Willow Springs city|25|A|9361229|40396|3.614|0.016|36.986752|-91.961551
MO|2980260|1600000US2980260|02399708|Wilson City village|47|A|194795|0|0.075|0.|36.923591|-89.223016
MO|2980314|1600000US2980314|02397337|Winchester city|25|A|622048|0|0.24|0.|38.58958|-90.526221
MO|2980350|1600000US2980350|02397342|Windsor city|25|A|6264674|82049|2.419|0.032|38.532265|-93.522945
MO|2980380|1600000US2980380|02399714|Windsor Place village|47|A|2322698|0|0.897|0.|38.934258|-92.703119
MO|2980422|1600000US2980422|02397345|Winfield city|25|A|2709351|0|1.046|0.|38.993114|-90.747526
MO|2980440|1600000US2980440|02587124|Winigan CDP|57|S|1291095|8768|0.498|0.003|40.046873|-92.89827
MO|2980512|1600000US2980512|02397349|Winona city|25|A|9860902|0|3.807|0.|37.004151|-91.326962
MO|2980548|1600000US2980548|02399723|Winston village|47|A|798321|2127|0.308|0.001|39.869946|-94.141744
MO|2980767|1600000US2980767|02397361|Wood Heights city|25|A|5905460|16220|2.28|0.006|39.341727|-94.163048
MO|2980962|1600000US2980962|02397371|Woodson Terrace city|25|A|2006351|0|0.775|0.|38.728606|-90.360035
MO|2981016|1600000US2981016|02399740|Wooldridge village|47|A|155070|0|0.06|0.|38.906559|-92.521405
MO|2981070|1600000US2981070|02399743|Worth village|47|A|653932|0|0.252|0.|40.404522|-94.446506
MO|2981088|1600000US2981088|02587125|Wortham CDP|57|S|2308365|22749|0.891|0.009|37.839749|-90.603497
MO|2981106|1600000US2981106|02399744|Worthington village|47|A|327459|0|0.126|0.|40.408501|-92.689255
MO|2981124|1600000US2981124|02397382|Wright City city|25|A|15699138|251372|6.061|0.097|38.832191|-91.035622
MO|2981142|1600000US2981142|02397383|Wyaconda city|25|A|1664689|2094|0.643|0.001|40.392187|-91.926118
MO|2981178|1600000US2981178|02397384|Wyatt city|25|A|3035015|146256|1.172|0.056|36.960331|-89.169548
MO|2981430|1600000US2981430|02786553|Zalma CDP|57|S|534802|3983|0.206|0.002|37.142766|-90.081661
